difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
easy,Which devices commonly use ARP tables?,Switches only,Hosts and routers,Hubs only,Patch panels only,B,Hosts and routers are Layer 3 devices that still need Layer 2 delivery on the link.,arp users,hosts and routers use arp,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
easy,How are ARP tables and MAC tables normally populated?,Only by manual entry,Dynamically as traffic flows,Only during startup,Only by DHCP,B,The notes explain that ARP and MAC tables are learned dynamically from traffic.,dynamic learning,tables built from traffic,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
easy,What kind of frame is an ARP request?,A multicast frame,A broadcast frame,A routed packet,A loopback test,B,ARP requests are broadcast to reach any host that owns the target IP.,arp request type,broadcast frame,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
easy,What does a switch do with a broadcast frame like an ARP request?,Drops it,Forwards it only to the router,Floods it out other ports,Converts it to a static route,C,Switches flood broadcast frames out all ports except the one they arrived on.,switch broadcast behavior,flood broadcast,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
easy,If a host receives an ARP request for some other IP what does it do?,Replies anyway,Ignores or discards it,Changes its IP address,Forwards it to DNS,B,Hosts ignore ARP requests that are not for their own IP address.,arp ignore behavior,host ignores other target,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
easy,What does the router do to the Layer 2 header when it receives a frame?,Keeps it unchanged,Deletes the IP header first,Strips the old Layer 2 header,Converts it to VLAN 1,C,The router removes the incoming Layer 2 header because that hop is complete.,router decapsulation,strips old l2 header,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
easy,Which header is meant for end to end delivery?,Layer 2 header,Layer 3 header,FCS only,Preamble only,B,The Layer 3 header carries the end to end IP addressing information.,header role,layer 3 end to end,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
easy,Which header is meant for hop to hop delivery on each link?,Layer 2 header,Layer 7 header,Only the payload,Only the subnet mask,A,The Layer 2 header is rebuilt for each hop across the path.,header role,layer 2 hop to hop,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
easy,At a routed hop what usually changes?,The source and destination IPs,The source and destination MACs only,The subnet mask on all hosts,The DNS records,B,At each routed hop the Layer 2 MAC addresses change while the end to end IPs stay the same.,routed hop behavior,mac changes at hop,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
easy,In router on a stick what carries multiple VLANs between the switch and router?,A trunk link,An access port only,A loopback cable,A serial clock line,A,Router on a stick relies on a trunk link to carry multiple VLANs over one physical connection.,router on a stick,trunk carries vlans,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
easy,What does each router subinterface on a router on a stick usually represent?,One VLAN gateway,One switch MAC entry,One ARP broadcast,One DNS zone,A,Each subinterface acts as the Layer 3 gateway for one VLAN.,subinterface role,one vlan gateway,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
easy,What tagging method is used on router subinterfaces in router on a stick?,STP tagging,802.1Q tagging,CRC tagging,TTL tagging,B,Router on a stick uses 802.1Q tagging to separate VLAN traffic.,dot1q use,8021q subinterface tagging,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,A router has routes for 10.0.0.0 slash 8 and 10.10.10.0 slash 24. Which route is used for destination 10.10.10.44?,The slash 8 route,The slash 24 route,Both equally,The default route,B,The most specific matching route wins so the slash 24 entry is chosen.,longest prefix,more specific route wins,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,A host with IP 192.168.1.10 slash 24 wants to reach 192.168.2.50. What does it need first on the local link?,The remote host MAC,The default gateway MAC,A new subnet mask,The switch IP,B,For a remote subnet the host must send the frame to the default gateway MAC first.,remote path first step,needs gateway mac,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,If a router receives a packet and no specific route matches but a default route exists what happens?,The packet is dropped,The packet is sent using the default route,The packet is broadcast,The source IP changes,B,The default route is the catch all path when no more specific route exists.,default route action,uses catch all path,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,If no default route exists and no specific route matches a destination what does the router do?,It sends the packet everywhere,It rewrites the destination IP,It drops the packet,It ARPs on every interface,C,Without a matching route or default route the router drops the traffic.,route miss behavior,no route packet drop,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,What is the practical result of configuring a static route only on RouterA toward a remote LAN behind RouterB?,Traffic definitely works both ways,The outbound path may work but the return path can fail,ARP is disabled on RouterB,The subnet masks become dynamic,B,Static routing is bidirectional in practice so the reverse route is still needed.,static route direction,return path can fail,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Which part of the command ip route 172.16.30.0 255.255.255.0 10.1.1.2 tells the router where to send the packet next?,172.16.30.0,255.255.255.0,10.1.1.2,None of it,C,The next hop field tells the router which neighboring router interface should receive the traffic next.,static syntax meaning,next hop field,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Why is using a next hop IP often clearer than using only an exit interface for a static route on a multiaccess network?,It removes the need for ARP,It shows the exact neighboring router to use,It changes the subnet mask automatically,It enables trunking,B,The next hop IP explicitly identifies which adjacent router should receive the packet.,next hop clarity,multiaccess explicit neighbor,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,When host A sends traffic to host D on another subnet what stays the same all the way from source to destination?,The source and destination MACs,The source and destination IPs,The switch port numbers,The ARP request payload,B,The end to end IP addresses remain constant while Layer 2 addressing changes hop by hop.,packet path invariant,ip stays end to end,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,In the packet travel example why is the return trip faster than the first trip?,The switches disable ARP,The ARP and MAC tables are already populated,The IP header is removed at the source,The router skips routing table lookup,B,The devices already learned the needed IP to MAC and MAC to port mappings on the first trip.,return trip speedup,tables already learned,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,What is the router's immediate next task after removing the incoming Layer 2 header from a frame?,Erase the source IP,Check the Layer 3 destination and consult the routing table,Reset the switch MAC table,Change the subnet mask,B,After decapsulation the router examines the Layer 3 destination and performs a route lookup.,router processing order,route lookup after decap,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Host A wants to send to a remote subnet but does not know the default gateway MAC. What delays the real data transmission first?,DNS lookup only,ARP resolution for the gateway MAC,Spanning tree convergence,Loopback testing,B,The actual data waits while ARP resolves the MAC of the default gateway.,data held for arp,gateway arp before send,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Switch X receives an ARP request from host A on port 2. What new information can it learn immediately?,Host D IP address,Host A source MAC is on port 2,The router default route,The next hop subnet mask,B,Switches learn MAC locations from the source MAC address of incoming frames.,switch learning from arp,source mac to port mapping,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Why does host B ignore the ARP request in the packet travel example?,Its subnet mask is wrong,The requested IP is not its own,The switch blocks ARP to hosts,Its MAC table is full,B,Hosts only answer ARP requests for their own IP addresses.,arp host behavior,ignore non target arp,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,What lets the router send the ARP reply directly back to host A instead of broadcasting it?,It already knows host A's MAC from the ARP request,It uses a default route,It converts the reply to IPv6,It disables the switch flood,B,The router learns host A's MAC from the original ARP request and can unicast the reply.,arp reply unicast,router learned requester mac,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,If the router knows the correct outgoing interface but not the destination host MAC on that subnet what must happen next?,The packet is dropped immediately,The router sends an ARP request on that subnet,The source host must retry with DNS,The switch creates the MAC automatically,B,The router still needs the destination MAC on the local outgoing link and must ARP for it.,router needs host mac,arp on outgoing subnet,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Why is router on a stick often described as less scalable than a multilayer switch?,It cannot route between VLANs at all,All inter VLAN traffic depends on one physical router link,It requires one router per host,It uses only IPv6,B,Router on a stick centralizes inter VLAN traffic on one trunk link which can become a bottleneck.,roas scalability,one physical link bottleneck,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Which router on a stick problem occurs if the switch to router trunk fails?,Only VLAN 1 fails,Inter VLAN routing for all carried VLANs fails,DNS stops but routing continues,The MAC table becomes static,B,The one trunk is a single point of failure for all VLANs using router on a stick.,roas single failure,trunk failure impact,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,What is the main practical reason to use router on a stick in a small lab or branch?,It gives faster performance than every multilayer switch,It saves router interfaces and cost,It removes the need for VLAN tagging,It works without a subnet mask,B,Router on a stick provides inter VLAN routing while using fewer physical interfaces and lower cost.,roas benefit,save interfaces and cost,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,In the IPv6 static route examples what extra detail can be used with a link local next hop that is not usually needed in simple IPv4 examples?,An exit interface,An STP priority,A VLAN name,A DNS suffix,A,IPv6 static routes can specify an interface together with a link local next hop on the local link.,ipv6 static route,interface plus link local,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Why is a router to router segment often given its own small subnet?,Because each link is a separate network and still needs host addresses for both router interfaces,Because routers cannot share VLANs,Because ARP does not work on routers,Because switches require a loopback,A,A router to router link is its own network and needs addressing for both connected interfaces.,router link subnet,separate addressed segment,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,A host has a correct default gateway but the router lacks a route to the destination network. What is the likely result?,The host never sends the frame,The router drops the packet after receiving it,The switch rewrites the IP header,The destination ARPs back directly,B,The host can send to the gateway but the router still needs a matching route or default route.,host vs router issue,router drops after receipt,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,A router has a directly connected route to 22.22.22.0 slash 24. For a packet to 22.22.22.40 what does that tell the router?,The destination is on the local outgoing subnet,The source MAC must stay unchanged,The switch should strip the IP header,The packet needs DNS first,A,A directly connected route tells the router the destination network is attached to one of its own interfaces.,connected route meaning,destination on attached subnet,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Why can the router not simply forward a packet on the outgoing Ethernet without learning the destination host MAC first?,Ethernet delivery on that link still requires a local destination MAC,IP addresses replace MAC addresses at routers,The switch already knows every MAC globally,ARP works only on switches,A,Even after a routing decision the router still needs Layer 2 addressing on the outgoing link.,outgoing l2 requirement,need destination mac on local link,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,What is the best description of longest prefix match?,Choosing the route with the longest cable,Choosing the route with the most specific matching network,Choosing the oldest route entry,Choosing the route with the highest IP address,B,Longest prefix match means the most specific matching network wins during route selection.,longest prefix concept,most specific network match,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,A packet matches 10.0.0.0 slash 8 and 10.10.0.0 slash 16 in the same table. Which is preferred?,Slash 8 because it is larger overall,Slash 16 because it is more specific,Neither because this is an error,The default route always wins,B,The slash 16 route is preferred because it is the longer and more specific prefix.,prefix comparison,slash16 beats slash8,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,What does show ip route static help you verify?,Only interface duplex,Only VLAN assignments,Only the static routes in the routing table,Only ARP cache timers,C,That command filters the routing table so you can verify static routes specifically.,show ip route static,verify static routes only,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,What is the main use of show ip interface brief when troubleshooting a router?,To change route metrics,To quickly verify interface IPs and status,To configure subinterfaces automatically,To erase startup config,B,The command gives a fast summary of interface addressing and link state.,show ip int brief,quick interface check,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,An interface shows up but protocol down. What does that usually suggest?,The interface has no IP address,The router forgot its hostname,The far side or physical link is not active,The route is static instead of connected,C,The notes call out that protocol down often means the other end or physical connection is not working.,up down status,far side or link issue,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Why are copy run start and write memory important after route changes?,They enable ARP learning,They save the running configuration to NVRAM,They create a default route automatically,They reset the router,B,Without saving the running configuration the changes may be lost after reload.,save config,persist route changes,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Why is static routing sometimes described as making the administrator become the routing protocol?,Because the administrator must manually decide and maintain the routes,Because the administrator sends ARP replies,Because the administrator becomes the default gateway MAC,Because the administrator edits the switch MAC table,A,With static routing the administrator manually decides path information instead of a protocol exchanging it automatically.,admin as protocol,manual path decisions,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Which entry in a host routing table typically represents the default route?,127.0.0.1 with mask 255.0.0.0,0.0.0.0 with mask 0.0.0.0,255.255.255.255 with mask 255.255.255.255,169.254.0.0 with mask 255.255.0.0,B,The host default route is represented as 0.0.0.0 with mask 0.0.0.0.,host default entry,zero zero route,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,If a host sends traffic to a foreign network why does it not ARP for the remote host IP directly?,Because ARP does not cross router boundaries and the host should send to the gateway MAC,Because switches block ARP by default,Because remote hosts never have MAC addresses,Because IPv4 requires DNS first,A,For remote destinations the host resolves only the local next hop which is the default gateway.,remote arp logic,arp for gateway not remote host,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Why does the switch flood an ARP request but not a known unicast frame?,ARP requests are broadcasts while known unicasts have one specific destination MAC,Because ARP is Layer 3 and unicast is Layer 2,Because switches do not learn from ARP,Because routers command the switch to do so,A,ARP requests are broadcast frames and switches flood broadcasts by design.,arp vs unicast,broadcast versus known unicast,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,In the packet path example what does the router do after learning host D's MAC address?,It changes the destination IP to the router IP,It creates a new Layer 2 header and forwards the packet out the correct interface,It deletes the packet because ARP is complete,It sends the packet back to host A,B,Once the router knows host D's MAC it can build a new Ethernet frame for final delivery.,router re encapsulation,new l2 header to destination,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Why can a router not forward a frame unchanged from one subnet to another?,Because switches forbid it,Because the original Layer 2 header was valid only for the previous local link,Because IP addresses must be rewritten first,Because ARP deletes the payload,B,The incoming Ethernet header was only meaningful on the old local segment and must be rebuilt for the new one.,router forwarding rule,old frame not valid on new link,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
medium,Which static route best means send all unknown traffic toward 192.168.1.1?,ip route 255.255.255.255 0.0.0.0 192.168.1.1,ip route 0.0.0.0 0.0.0.0 192.168.1.1,ip route 192.168.1.1 255.255.255.255 0.0.0.0,ip route 127.0.0.1 0.0.0.0 192.168.1.1,B,The default static route uses destination 0.0.0.0 and mask 0.0.0.0.,default static syntax,all unknown traffic next hop,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 10 - AI Master List.md
