difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
easy,Which level sits at the very top of the DNS hierarchy above all TLDs?,The ISP's DNS server,The local enterprise DNS server,The DNS root zone,The DHCP server,C,The DNS root zone is the top of the hierarchy. Root servers know the authoritative name servers for every TLD. There are 13 root server IP addresses (a.root-servers.net through m.root-servers.net).,dns hierarchy,root; tld; domain; host/subdomain levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What does a DNS recursive resolver do when it receives a name query from a client?,It immediately returns an APIPA address if the name cannot be resolved,It walks the DNS hierarchy — querying root then TLD then authoritative name server — until it obtains the IP address and returns it to the client,It checks only its local cache and fails if the entry is not there,It forwards all queries directly to the ISP's mail server,B,A recursive resolver does the heavy lifting for the client — it queries root; then TLD; then the authoritative server step by step until the answer is found. The client only sees the final result.,dns server roles,recursive resolution; authoritative responses; and caching,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is a DHCP scope?,The physical area covered by the DHCP server's wireless signal,The configured range of IP addresses that a DHCP server is authorized to assign on a specific subnet,The maximum number of clients that can connect to a DHCP server simultaneously,The list of denied MAC addresses excluded from DHCP service,B,A DHCP scope defines the pool of IP addresses; subnet mask; lease duration; and options (gateway; DNS) configured for a specific subnet. The server assigns addresses only from this defined range.,dhcp scope,per-subnet allocation boundaries and options,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is a DHCP reservation?,A configuration that blocks a client from receiving a DHCP address,A DHCP server setting that always assigns the same IP address to a specific device based on its MAC address,A temporary hold on an IP address pending administrator approval,A fallback IP assigned when the DHCP pool is exhausted,B,A DHCP reservation ties a specific IP address to a device's MAC address — the DHCP server always gives that device the same IP ensuring consistent addressing without requiring a static configuration on the device itself.,dhcp reservation,fixed ip lease tied to device mac,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is a DHCP lease?,The agreement between a router and an ISP for IP address allocation,The time period for which a DHCP server grants an IP address to a client — after expiry the client must renew or the address returns to the pool,The physical network port assignment for each DHCP client,The VLAN tag assigned with each DHCP IP address,B,A DHCP lease is temporary by design. Default lease times vary by vendor (e.g. 24 hours; 8 days). When 50% of the lease elapses the client attempts renewal; if not renewed the IP returns to the pool.,dhcp lease timer,duration controls churn and address reuse behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is WINS and what did it provide?,WINS is a wireless intrusion network sensor,WINS (Windows Internet Name Service) was a legacy Microsoft service that resolved NetBIOS computer names to IP addresses before modern DNS was widely adopted,WINS is a protocol for wireless network IP assignment replacing DHCP,WINS is the Windows implementation of DNS used on all modern Windows networks,B,WINS resolved NetBIOS names — the flat computer names (like "SERVER1") used by older Windows networks — to IP addresses. It was superseded by DNS as the standard naming system.,wins context,legacy microsoft name service preceding modern dns usage,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is network latency?,The rate at which data is transferred across a network link,The time delay between sending a piece of data and it being received at the destination; measured in milliseconds,The number of packets lost during transmission,The physical distance a signal must travel measured in kilometers,B,Latency is the time delay for data to travel from source to destination. Causes include propagation delay (distance/speed of light); processing delay at routers; and queuing delay at congested nodes.,network latency,time delay metric measured in milliseconds,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is jitter in the context of network communications?,The maximum bandwidth available on a network connection,The variation in packet arrival delay over time — inconsistent intervals between packets arriving at the destination,The number of times a packet is retransmitted before being dropped,The signal strength fluctuation on a wireless network,B,Jitter measures inconsistency in delivery timing. If packet 1 arrives 10ms after sending and packet 2 arrives 30ms after sending the jitter is 20ms. High jitter disrupts real-time applications like VoIP because audio arrives in uneven bursts.,jitter,packet delay variation affecting real-time traffic quality,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What type of communication allows data to flow in only one direction?,Simplex,Half-duplex,Full-duplex,Multicast,A,Simplex communication is one-directional only — data flows from sender to receiver with no return channel. Example: broadcast radio or television transmission.,duplex model,simplex; half-duplex; full-duplex communication behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What type of communication allows data to flow in both directions but only one direction at a time?,Simplex,Half-duplex,Full-duplex,Broadcast,B,Half-duplex allows bidirectional communication but only one direction at a time — like a walkie-talkie where you press to talk and release to listen. Ethernet hubs operated in half-duplex mode.,duplex model,simplex; half-duplex; full-duplex communication behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What type of communication allows data to flow in both directions simultaneously?,Simplex,Half-duplex,Full-duplex,Anycast,C,Full-duplex allows simultaneous bidirectional communication. Modern Ethernet switch-to-device connections use full-duplex — both devices can send and receive at the same time.,duplex model,simplex; half-duplex; full-duplex communication behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is RS-232 used for in networking?,Encrypting management traffic on enterprise routers,Serial communication over a console cable to access and configure network devices via a terminal session,Providing high-speed backbone connections between core switches,Assigning IP addresses to devices through a serial management interface,B,RS-232 is a serial communication standard used for console access to network equipment. A console cable (DB-9 or RJ-45 rollover) connects a computer's serial port to the device's console port for out-of-band management.,rs-232 console fundamentals,start/stop/parity/data bits; baud rate; signal levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is multiplexing in networking?,The process of encrypting multiple data streams simultaneously,Combining multiple data streams onto a single shared communication channel,Splitting a single packet into multiple smaller fragments,Assigning multiple IP addresses to a single NIC,B,Multiplexing allows multiple independent data streams to share one physical transmission medium efficiently — without it each conversation would need a dedicated physical link.,multiplexing principle,multiple data streams share one medium,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What does FDM stand for in multiplexing?,Frequency Division Multiplexing,Frame Division Method,Full Duplex Modulation,Forwarding Decision Matrix,A,FDM = Frequency Division Multiplexing — each data stream is assigned a different frequency band on the shared channel; all streams transmit simultaneously on their own frequency.,fdm vs tdm,split by frequency bands vs split by time slots,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What does TDM stand for in multiplexing?,Total Duplex Modulation,Terminal Data Management,Time Division Multiplexing,Traffic Data Metric,C,TDM = Time Division Multiplexing — the shared channel is divided into repeating time slots; each data stream gets assigned specific slots and transmits only during its allocated time.,fdm vs tdm,split by frequency bands vs split by time slots,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What does the baud rate setting in an RS-232 serial connection control?,The encryption strength of the management session,The number of signal changes per second which determines the data transmission speed of the serial link,The number of parity bits added to each byte,The timeout period before the console session disconnects automatically,B,Baud rate is the number of signal state changes per second on the serial line. Common console baud rate: 9600 baud. Both devices must be configured to the same baud rate or the terminal session will produce garbled output.,rs-232 console fundamentals,start/stop/parity/data bits; baud rate; signal levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is Wireshark?,A network design tool used to create logical network diagrams,A free open-source packet capture and analysis tool that displays detailed contents of network traffic in real time,A Cisco proprietary tool for configuring switch VLANs,A wireless network scanner that identifies available SSIDs,B,Wireshark captures network packets and displays their full contents — source/destination MAC; IP addresses; ports; protocol type; and payload — making it an essential tool for troubleshooting and learning network protocols.,wireshark workflow,installation; capture; and protocol visibility for packet analysis,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,Which type of DNS server stores the original authoritative records for a domain and provides definitive answers?,A recursive resolver,A caching server,An authoritative name server,A DNS forwarder,C,An authoritative name server holds the official zone records for a domain — A records; MX records; CNAME records — and returns authoritative answers for names within its zone.,dns server roles,recursive resolution; authoritative responses; and caching,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is a DNS forwarder?,A device that routes IP packets between DNS servers,A DNS server configured to send queries it cannot resolve locally to an upstream resolver,A hardware appliance that accelerates DNS responses,A backup DNS server that takes over when the primary is unavailable,B,A DNS forwarder passes unresolved queries to another DNS server (typically the ISP's DNS or a public resolver like 8.8.8.8) rather than performing its own recursive resolution.,dns forwarder,upstream resolver for unresolved/non-local queries,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,Why is high jitter particularly harmful for VoIP (voice over IP) calls but less harmful for file downloads?,File downloads use UDP which is immune to jitter,High jitter causes voice packets to arrive at uneven intervals — the audio is reconstructed with gaps or stutters; file downloads buffer data and are unaffected by delivery timing as long as the total bytes eventually arrive,Jitter only affects wireless connections; VoIP uses wired connections,VoIP calls are encrypted making them more sensitive to network variations,B,VoIP requires packets to arrive at consistent intervals matching the audio sampling rate. High jitter = irregular packet arrival = choppy audio or dropout. File downloads have no real-time requirement — the OS buffers received data and the application reads from the buffer when it's ready.,jitter,packet delay variation affecting real-time traffic quality,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What advantage does full-duplex have over half-duplex for Ethernet connections between a switch and a computer?,Full-duplex requires fewer cables than half-duplex,Full-duplex doubles effective bandwidth by allowing simultaneous transmission in both directions eliminating the need for collision management,Full-duplex is required only for speeds above 1 Gbps,Full-duplex provides encryption that half-duplex does not,B,Full-duplex: NIC transmits and receives simultaneously — 1 Gbps full-duplex provides 1 Gbps in each direction. Half-duplex: the link is shared so effective throughput is less than the nominal speed due to collision overhead.,duplex model,simplex; half-duplex; full-duplex communication behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,In which real-world scenario is a DHCP reservation most useful?,For guest devices that should get temporary addresses and automatically expire,For servers and printers that need to be reachable at a consistent IP address but should receive address settings from DHCP rather than manual static configuration,For devices that should be blocked from accessing the network,For mobile devices that frequently move between subnets,B,DHCP reservation provides predictable addressing (same IP every time) without requiring manual static configuration on the device. Servers and printers benefit — they're always at the same address; other systems can reference them reliably.,dhcp reservation,fixed ip lease tied to device mac,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,How does FDM (Frequency Division Multiplexing) allow multiple conversations to share a single cable?,FDM assigns time slots to each conversation so they take turns transmitting,FDM assigns each conversation a different frequency band so all conversations transmit simultaneously on the same medium without interfering with each other,FDM compresses conversations into smaller data packets that can share a cable,FDM encrypts each conversation's data using a unique key before combining,B,FDM: each channel gets a dedicated frequency band. Think of cable TV — hundreds of channels all transmitted on the same cable at different frequencies. Your TV's tuner filters for just the frequency of the channel you want.,fdm vs tdm,split by frequency bands vs split by time slots,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,How does TDM (Time Division Multiplexing) allow multiple conversations to share a single channel?,TDM assigns each conversation a different frequency range,TDM divides time into repeating slots and assigns each conversation specific slots — each stream transmits only in its allocated slots while the others wait,TDM compresses data packets to allow multiple streams to transmit simultaneously,TDM uses different cable pairs for each conversation within the same cable,B,TDM: the channel is sliced into time slots. Stream A transmits in slots 1; 4; 7; … Stream B in slots 2; 5; 8; … Each gets periodic access. Traditional T1 circuits use TDM with 24 channels of 64 Kbps each.,fdm vs tdm,split by frequency bands vs split by time slots,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What type of application is most negatively affected by high network latency?,Bulk file transfers of large video files,Automated nightly database backups,Interactive real-time applications like online gaming; VoIP; and video conferencing,Sending an email with a large attachment,C,High latency makes interactive applications feel slow or unresponsive — a 200ms latency means every keystroke or action has a perceptible delay. Batch transfers can tolerate high latency since they just need total throughput not quick responses.,network latency,time delay metric measured in milliseconds,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What information in a DNS A record maps together?,Domain name to MAC address,Hostname to IPv4 address,IPv4 address to hostname (reverse lookup),Domain name to mail server,B,A DNS A record maps a hostname (e.g. www.example.com) to its IPv4 address. When a browser resolves a URL it requests the A record for the hostname.,dns server roles,recursive resolution; authoritative responses; and caching,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What RS-232 parameter specifies how many data bits are in each transmitted byte?,Baud rate,Parity,Data bits,Stop bits,C,RS-232 console settings include data bits (typically 8) which determines how many bits make up each character. The standard "8N1" setting means 8 data bits; No parity; 1 stop bit.,rs-232 console fundamentals,start/stop/parity/data bits; baud rate; signal levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What does DHCP use to broadcast its Discover message to find a server?,It unicasts to the known DHCP server IP address,It sends the Discover to the subnet broadcast address 255.255.255.255 because the client has no IP and does not know the DHCP server's address,It multicasts to all DHCP servers using a reserved multicast address,It sends the Discover directly to the default gateway which relays it,B,DHCP Discover: client has no IP; destination IP = 255.255.255.255 (broadcast); source IP = 0.0.0.0. All devices on the segment receive the broadcast; only DHCP servers respond.,dora flow,discover; offer; request; acknowledge,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is the difference between a DNS cache and an authoritative DNS server?,DNS cache and authoritative servers are the same thing with different names,A DNS cache stores previously resolved responses temporarily to speed up future queries; an authoritative server stores the official zone records and provides definitive answers for names in its domain,A DNS cache only stores negative (NXDOMAIN) responses; authoritative servers store only positive answers,DNS caches are only used on client computers; authoritative servers are only used by ISPs,B,Caching: a resolver caches answers from authoritative servers to serve future identical queries without repeating the full lookup. Cache entries have a TTL after which they expire and must be re-fetched. Authoritative: holds the master zone file; never expires records arbitrarily.,dns server roles,recursive resolution; authoritative responses; and caching,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,Which DHCP option carries the IP address of the device's default gateway?,Option 1 (Subnet Mask),Option 3 (Router),Option 6 (Domain Name Servers),Option 15 (Domain Name),B,DHCP Option 3 is the Router option — it provides the client's default gateway IP address. Option 1 = subnet mask; Option 6 = DNS server IPs; Option 15 = domain name.,dhcp scope,per-subnet allocation boundaries and options,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What happens when a DHCP lease expires and the client cannot reach the DHCP server to renew?,The client permanently loses its IP and cannot communicate until manually configured,The client continues using the expired address indefinitely since no other device claims it,The client self-assigns an APIPA address (169.254.x.x) after failing to renew and can only communicate with other APIPA-addressed devices on the local segment,The client broadcasts its old IP to the network to confirm it is still in use,C,Lease expiry without renewal: the client's OS detects expiry; attempts DHCPREQUEST and DHCPDISCOVER; if no server responds it falls back to APIPA (169.254.x.x) allowing only local-link communication.,dhcp lease timer,duration controls churn and address reuse behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,In which direction does DNS name resolution typically flow through the hierarchy?,From the client up to root; down through TLD; to authoritative; back to client,From the root down to the client directly without intermediate servers,From the client directly to the authoritative server using the domain name,From the ISP up to the root and then down to the client,A,DNS resolution: client → recursive resolver → root (who handles .com?) → TLD (.com servers: who handles example.com?) → authoritative server (here is the IP) → recursive resolver caches and returns answer to client.,dns hierarchy,root; tld; domain; host/subdomain levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is the purpose of the binary addressing foundation in subnetting?,Binary addresses are only used in IPv6; IPv4 uses decimal addresses,IP addresses are 32-bit binary numbers and subnetting decisions about network vs host boundaries are made by performing binary operations on those 32 bits; understanding binary is required to understand how subnet masks isolate the network portion of an address,Binary is only used by routers; end-host computers use decimal for all networking,Binary addressing only applies to Class A networks; Class B and C use decimal,B,IPv4 addresses are 32 binary bits. Subnet masks are also 32 binary bits with contiguous 1s marking network bits and 0s marking host bits. The bitwise AND of address and mask = network address. Subnetting cannot be understood without understanding binary bit values.,binary addressing foundation,bit values define network/host boundaries in subnetting,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What does Wireshark reveal that makes it useful for demonstrating the security difference between HTTP and HTTPS?,Wireshark shows whether HTTPS loads pages faster than HTTP,Wireshark captures HTTP traffic in plaintext showing usernames and passwords visibly; HTTPS traffic appears as encrypted ciphertext that cannot be read — demonstrating why HTTPS is essential for sensitive communications,Wireshark measures the bandwidth used by HTTP vs HTTPS to show encryption overhead,Wireshark shows the number of TCP connections opened by each protocol,B,HTTP vs HTTPS in Wireshark: HTTP packets show full request headers; cookies; and any form data (including credentials) in readable plaintext. HTTPS packets show only the TLS record type and encrypted ciphertext — the content is unreadable without the session keys. This is the most impactful demonstration of why HTTPS matters.,wireshark workflow,installation; capture; and protocol visibility for packet analysis,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What is a DNS MX record used for?,Mapping a hostname to an IPv4 address,Specifying which mail servers are responsible for accepting email for a domain,Providing an alternate name (alias) for an existing hostname,Resolving an IPv4 address back to a hostname in reverse DNS,B,DNS MX (Mail Exchanger) records identify which mail servers accept incoming email for a domain. When you send email to user@example.com your mail server queries MX records for example.com to find where to deliver the message.,dns server roles,recursive resolution; authoritative responses; and caching,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,What does parity in RS-232 serial communication provide?,Data compression for faster transmission,A basic error detection mechanism that appends a bit to each character to enable detection of single-bit transmission errors,Encryption of transmitted characters before they are sent,The speed negotiation between sender and receiver,B,RS-232 parity: an extra bit added to each character. Even parity: total 1-bits in character+parity = even. Odd parity: total = odd. None (N): no parity bit. The receiver checks the parity bit to detect single-bit errors. Common console setting: 8N1 (8 data bits; No parity; 1 stop bit).,rs-232 console fundamentals,start/stop/parity/data bits; baud rate; signal levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
easy,Where can the DHCP server role be hosted in a network?,Only on a dedicated physical server separate from other network functions,On a dedicated server; an enterprise router/firewall; or a network switch — a DHCP server role can be hosted by different device types depending on network size,Only on the ISP's equipment — DHCP cannot be run internally,Only on wireless access points for wireless clients,B,DHCP server location varies by deployment: home routers (router performs DHCP); small offices (firewall or router); enterprise (Windows Server or Linux DHCP server in a data center with DHCP relay agents on each subnet).,dhcp purpose,automatic client ip configuration (address; mask; gateway; dns),/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why must both the client's IP address and its subnet mask be included in a DHCP Offer rather than just the IP address?,The subnet mask is optional and can be determined by the device from the IP address class alone,Without the subnet mask the client cannot determine which addresses are on its local subnet — this affects whether traffic goes directly to the destination or through the default gateway; the mask and IP address together define the host's network location,The subnet mask is always /24 for all DHCP assignments so it doesn't need to be explicitly provided,The subnet mask is included only as a backup in case the client's static mask is wrong,B,IP + mask together define the network boundary. A client with 192.168.1.50 and /24 knows 192.168.1.0-255 is local. The same IP with /16 would think a much larger range is local and would not route correctly. DHCP Option 1 provides the mask alongside the IP in the Offer.,dhcp purpose,automatic client ip configuration (address; mask; gateway; dns),/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What happens in a network environment where two DHCP servers are active and configured with overlapping address ranges?,Both servers cooperate and split the address pool evenly between themselves,Both servers may offer IP addresses from the same pool — if a client accepts both offers the same address could be assigned to two different clients causing an IP conflict; properly designed DHCP deployments use non-overlapping scopes or a failover protocol,Clients automatically detect two DHCP servers and use the faster-responding one safely,DHCP servers broadcast their pool ranges and automatically eliminate duplicate addresses,B,Rogue DHCP server problem: two servers may offer the same addresses causing IP address conflicts. DHCP snooping on switches mitigates this by only allowing DHCP Offer/Ack packets from trusted (uplink) ports — untrusted ports can send DHCP Discover but not Offer.,dora flow,discover; offer; request; acknowledge,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why is DNS resolution typically faster for repeated queries to the same hostname than for first-time queries?,DNS uses faster TCP connections for repeated queries and slower UDP for first-time queries,Recursive resolvers cache responses for the duration of the record's TTL — subsequent clients querying the same hostname receive the cached answer instantly without repeating the full root→TLD→authoritative lookup chain,DNS servers prioritize known hostnames by moving them to faster hardware,Repeated queries use a compressed DNS format that reduces packet size,B,DNS caching: the recursive resolver stores each response with its TTL. Within the TTL all clients asking the same question get the cached answer (typically <1ms). First query: 5-50ms walking the hierarchy. Cache hit: ~1ms. This is why DNS changes (IP address changes) take time to propagate globally — caches hold old answers until their TTL expires.,dns server roles,recursive resolution; authoritative responses; and caching,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,How does a DHCP relay agent allow a single DHCP server to serve multiple subnets even though DHCP Discover messages use broadcast?,A DHCP relay agent converts DHCP broadcasts to multicast so they cross router boundaries,A DHCP relay agent (IP helper) intercepts the DHCP broadcast on each subnet; unicasts it to the centralized DHCP server; and relays the DHCP Offer back to the client — this allows one DHCP server to serve all subnets without placing a separate server on each,A DHCP relay agent broadcasts the Discover on all subnets simultaneously,The relay agent requires the DHCP server to be on the same physical switch as each client,B,Relay agent operation: router interface configured as relay/helper captures DHCP broadcast; adds its own IP as the relay agent address (Option 82); unicasts the packet to the DHCP server IP. The server uses the relay IP to determine which scope to assign from. Without relay: one DHCP server per subnet required.,dhcp scope,per-subnet allocation boundaries and options,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the specific operational difference between a DHCP scope exclusion and a DHCP reservation?,Both exclusions and reservations prevent addresses from being assigned automatically,A DHCP exclusion removes specific addresses from the pool so they are never assigned dynamically — leaving them free for manual static assignment; a DHCP reservation assigns a specific address permanently to a specific MAC but the address is managed by DHCP; both serve different administrative needs,Exclusions block specific MAC addresses from receiving any DHCP address,Reservations require the device to send a special reservation request code in the Discover packet,B,Exclusion: remove 192.168.1.1-20 from the DHCP pool → these stay unassigned (for static-configured routers; switches; servers). Reservation: MAC 00:11:22:33:44:55 always gets 192.168.1.100 from DHCP. An exclusion frees addresses for manual use; a reservation manages an address through DHCP for a specific device.,dhcp reservation,fixed ip lease tied to device mac,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,Why does shortening the DHCP lease duration increase the load on the DHCP server while lengthening it creates different problems?,Shorter leases reduce DHCP server load by giving out fewer addresses,Shorter leases cause clients to renew more frequently increasing DHCP server transaction volume; longer leases reduce renewal frequency but cause address exhaustion when many devices connect briefly (hotel Wi-Fi; conference rooms) because departed clients' addresses are not released until lease expiry,Longer leases increase server load because the server must track more long-term reservations,Lease duration has no effect on DHCP server load — all leases are processed identically,B,Lease tuning: short leases (1 hour) — high-churn environments (airports; hotspots) where many devices connect temporarily; long leases (8 days) — stable enterprise where devices rarely change. A short lease in a stable environment wastes server cycles. A long lease in a high-churn environment exhausts the pool — departed devices' addresses are unavailable until the lease expires.,dhcp lease timer,duration controls churn and address reuse behavior,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
medium,What is the specific role of the DNS root zone and why are there only 13 root server IP addresses?,The DNS root zone is the authoritative record holder for all domain names globally,The root zone contains NS (Name Server) records pointing to the authoritative TLD servers (the .com servers; .org servers; .gov servers) — it does not contain records for specific domains; 13 addresses is a historical UDP constraint (512-byte limit); each address is served by clusters of anycast servers globally numbering in the hundreds,The root zone stores all DNS records to respond to every DNS query directly,13 root server IPs are required by the ITU as a security measure,B,Root server function: responds to "who is authoritative for .com?" not "what is the IP of www.google.com?". Root servers don't know final answers — they know TLD servers. 13 IP addresses (A-M) fit in a 512-byte UDP DNS response. Each IP is served by many physical servers in different countries via anycast routing.,dns hierarchy,root; tld; domain; host/subdomain levels,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
