difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
easy,What state are active ports on the root bridge normally in?,Disabled,Listening,Forwarding,Learning,C,Active root bridge ports forward traffic in the spanning tree topology.,root bridge ports,root ports forward traffic,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
easy,What is the default STP hello timer?,2 seconds,5 seconds,15 seconds,20 seconds,A,Classic STP sends hello BPDUs every 2 seconds by default.,hello timer,default hello interval,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
easy,Which classic STP feature helps an access port reach forwarding quickly for an end device?,NAT,PortFast,Loop Guard,Root Guard,B,PortFast is used on edge access ports to skip normal STP delay.,portfast purpose,fast forwarding for edge device,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 8/STP - Spanning Tree Protocol.md
easy,What is the main job of BPDU Guard on an access port?,Increase path cost,Protect the topology if a switch appears on an edge port,Change the native VLAN,Advertise VLAN names,B,BPDU Guard shuts down risky edge links if unexpected BPDUs appear.,bpdu guard,protect edge topology,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 8/STP - Spanning Tree Protocol.md
easy,What type of security control is a firewall?,Recovery control,Preventive control,Backup control,Audit artifact,B,Firewalls are preventive controls that try to stop unwanted traffic.,firewall control,preventive control example,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What are two major goals of cybersecurity?,Speed and uptime,Prevention and recovery,Cabling and routing,Hashing and compression,B,Cybersecurity focuses on preventing incidents and recovering when prevention fails.,security pillars,prevention and recovery,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Which option is a key example of a recovery control?,Backups,Loop Guard,VTP,DTP,A,Backups are a central recovery control when prevention fails.,backup role,recovery control example,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What does asset management mean in cybersecurity?,Tracking what devices software services and accounts exist,Replacing switches every year,Using only cloud services,Deleting old passwords,A,You cannot protect assets well if you do not know they exist.,asset management,track the environment,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What should accounts use to improve security?,Weak shared passwords,Strong passwords,No passwords,Only MAC addresses,B,Strong passwords are a basic account protection measure.,password practice,strong password requirement,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What does MFA add to a login process?,A second or additional verification factor,A longer Ethernet cable,A backup default gateway,A new VLAN ID,A,MFA requires more than only a username and password.,mfa meaning,extra verification factor,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What does encryption do to data?,Deletes it after transfer,Encodes it so a key is needed to read it,Converts it to broadcast traffic,Moves it to the cloud,B,Encryption protects data by making it unreadable without the correct key.,encryption definition,key required to read,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What is data in flight?,Data moving across a network,Data stored on a disk,Data printed on paper,Data deleted from a server,A,Data in flight is data currently traveling across a network.,data in flight,moving data protection,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What is data at rest?,Data moving on Wi Fi,Data stored on media like disks,Data in RAM only,Data in a BPDU,B,Data at rest refers to stored data on disks or other media.,data at rest,stored data protection,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What should happen to access when an employee leaves the organization?,It should stay active for one month,It should be removed promptly,It should be converted to guest access,It should be shared with the manager,B,Terminated users should lose access quickly.,termination control,prompt access removal,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What is a good habit when stepping away from a workstation?,Disable STP,Lock the computer,Clear the ARP table,Remove the NIC,B,Users should lock computers when they step away.,workstation lock,lock computer when away,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What should be done with a server room door?,Leave it open for airflow,Keep it locked,Use it for storage,Label it as guest access,B,Physical security matters and server rooms should stay locked.,physical security,locked server room,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,How should backups ideally run?,Only when someone remembers,Automatically,Only after an outage,Only on laptops,B,Backups should be automated instead of depending on memory.,backup automation,automatic backup practice,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What should organizations do with backups before an emergency happens?,Delete older copies,Test restores,Encrypt only the newest file,Move them to the desktop,B,Backups need restore testing before a real incident occurs.,backup testing,test restore process,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Why are off site backups important?,They make switches faster,They protect against local disasters at the main site,They replace antivirus,They lower STP path cost,B,If the building has a disaster local backups alone may be lost too.,offsite backups,protect from site loss,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Why are offline backups important?,They stop DNS queries,They are harder for attackers to delete or encrypt,They replace MFA,They increase VLAN count,B,Offline backups are harder for attackers to reach during an incident.,offline backups,protect from attacker tampering,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Why should an organization plan alternate communications during an incident?,Email might be unavailable,Switches cannot send BPDUs,Subnets may disappear,Passwords stop working,A,Incident communications need a backup because email may be down.,incident comms,alternate communication need,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Which framework is described as very common in the United States?,NIST,ISDN,OSPF,TFTP,A,NIST is described as one of the most commonly used cybersecurity frameworks in the US.,nist prominence,common us framework,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Which NIST function is about finding assets risks and vulnerabilities?,Identify,Recover,Respond,Forward,A,Identify is the NIST function for understanding assets and risk.,nist identify,find assets and risk,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Which NIST function is about safeguards that reduce incident impact?,Protect,Disable,Flood,Trunk,A,Protect is the safeguards function in the framework.,nist protect,safeguards reduce impact,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Which NIST function is about monitoring and finding incidents quickly?,Detect,Block,Learn,Route,A,Detect focuses on finding incidents quickly.,nist detect,monitor for incidents,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Which NIST function covers actions taken during an incident?,Respond,Identify,PortFast,Encrypt,A,Respond is the incident action function.,nist respond,actions during incident,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Which NIST function restores systems and operations after an incident?,Recover,Govern,Detect,Listen,A,Recover focuses on restoration after an incident.,nist recover,restore operations,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,What can ransomware do to organizational data?,Encrypt it and make it inaccessible,Increase switch port speed,Change the root bridge,Reset VLAN tags,A,Ransomware can lock data by encrypting it.,ransomware impact,encrypts data,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Which option is an example of an insider threat?,A user can steal sensitive business data,A switch can change its MAC address at will,A router can become a trunk,A cable can assign a VLAN,A,Insiders can misuse legitimate access to steal data.,insider threat,insider data theft,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Why is one unprotected endpoint dangerous?,It can expose the whole network to attack,It becomes the root bridge,It turns all traffic into multicast,It disables backups,A,A single weak endpoint can open a path into the environment.,weak endpoint,single weak system risk,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,When should security be considered in network design?,Only after an incident,From the beginning,Only after buying hardware,Only during backups,B,Security should be built in from the start and not added later.,security by design,plan security early,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Do small businesses still need cybersecurity?,No because everyone knows each other,Yes because trust does not remove risk,Only if they use fiber,Only if they use VLANs,B,Small businesses still have data and still face user error and attacks.,small business security,small business still needs security,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
easy,Why must recovery planning happen before an attack or disaster?,Because incidents are assumed to eventually happen,Because root bridges need it,Because switches require three backups,Because NIST forbids firewalls,A,Recovery is only effective if planned ahead of time.,recovery planning,plan before incident,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,Which problem is NOT one of the three major Layer 2 loop effects emphasized in the STP material?,Broadcast storms,Unstable MAC tables,Duplicate frames,DNS cache poisoning,D,The STP sources focus on broadcast storms MAC instability and duplicate frames.,loop effects,identify the three loop problems,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,At the beginning of STP election what does each switch assume?,It is blocked,It is the root bridge,It is a designated port,It is a BPDU guard port,B,Switches initially advertise themselves as root until a superior BPDU is heard.,self election,initial root assumption,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,With VLAN based STP what effective default bridge priority commonly appears for VLAN 1?,4096,8192,32769,65535,C,VLAN 1 commonly shows an effective default bridge priority of 32769.,vlan1 priority,effective default on vlan1,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 8/STP - Spanning Tree Protocol.md
medium,If two switches have the same priority which value breaks the root bridge tie?,Lower MAC address,Lower IP address,Higher port speed,Higher VLAN number,A,If priorities tie the lower MAC address wins the Bridge ID comparison.,mac tiebreaker,lower mac wins root election,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,What root path cost does the root bridge advertise for itself?,0,1,2,4,A,The root bridge has a root path cost of 0 to itself.,root path cost,root bridge cost zero,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,What is the first rule for selecting a root port on a non-root switch?,Highest neighbor MAC,Lowest total path cost to the root,Highest VLAN ID,Shortest cable color,B,Root port selection starts with the lowest total path cost to the root.,root port selection,lowest total path cost,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,If root path costs tie during root port selection what comparison comes next?,Neighbor bridge ID,Local hostname,Duplex mode,Native VLAN,A,After equal path cost the next tie breaker is the neighbor bridge ID.,root port tie breaker,neighbor bridge id second,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,What order is used for designated port decisions?,Lowest root cost then lowest bridge ID then lowest port priority then lowest port number,Highest bandwidth then lowest bridge ID then longest cable,Lowest MAC then lowest VLAN then highest speed,Lowest IP then lowest cost then highest priority,A,Designated port choice follows root cost then bridge ID then port priority then port number.,designated tie breaker,segment designated order,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,If one STP path costs 4 and another costs 8 which path wins?,The path with cost 8,The path with cost 4,Both are equal,The one with the higher bridge ID,B,Lower cost is better in STP so cost 4 wins over cost 8.,path cost preference,lower path cost wins,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 9 - AI Master List.md
medium,What classic STP path cost is commonly associated with a 1 Gb link?,100,19,4,1,C,A 1 Gb link is commonly shown with a classic STP path cost of 4.,gig path cost,classic 1 gb cost,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 8/STP - Spanning Tree Protocol.md
medium,What does a port do in the blocking state?,Forwards and learns,Does not forward and does not learn user MACs,Routes between VLANs,Encrypts BPDUs,B,Blocking does not forward user traffic and does not learn from it.,blocking state,no forwarding and no learning,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 9 - AI Master List.md
medium,What happens in the listening state?,The port forwards user traffic only,The port participates in STP but does not forward or learn,The port stops processing BPDUs,The port becomes disabled,B,Listenting is an STP decision state without forwarding or MAC learning.,listening state,participates without forwarding,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 9 - AI Master List.md
medium,What happens in the learning state?,The port learns MAC addresses but still does not forward normal traffic,The port forwards only broadcasts,The port becomes the root bridge,The port clears its MAC table,A,Learning starts MAC learning before normal forwarding begins.,learning state,learns before forwarding,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 9 - AI Master List.md
medium,What is true about the forwarding state?,It forwards user traffic and learns MAC addresses,It receives only BPDUs,It ignores topology changes,It disables all VLANs,A,Forwarding means the port is carrying normal traffic and learning MACs.,forwarding state,forwards and learns,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 9 - AI Master List.md
medium,What best describes the disabled state?,The port is inactive and not participating on that port,The port is the designated port,The port is learning only,The port is forwarding only,A,A disabled port is inactive and does not participate on that link.,disabled state,inactive port state,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 9 - AI Master List.md
medium,In classic STP can a blocked port move directly to forwarding?,Yes if the link is Gigabit,Yes if PortFast is enabled on a trunk,No it must pass through listening and learning,No it must pass through disabled,C,Classic STP requires listening and learning before forwarding from blocking.,state transition,blocked cannot jump to forwarding,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 9 - AI Master List.md
medium,Which transition can happen directly in classic STP?,Blocking to forwarding,Forwarding to blocking,Listening to disabled only,Learning to root bridge,B,A forwarding port can move directly to blocking on a topology change.,state transition,forwarding can go direct to blocking,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Weekly AI Master Lists/Week 9 - AI Master List.md
medium,What is the default max age timer in classic STP?,2 seconds,15 seconds,20 seconds,30 seconds,C,Max age defaults to 20 seconds.,max age,default max age,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,"In classic STP, what is the default value of the forward-delay timer itself, separate from the combined time spent in the listening and learning states?",4 seconds,15 seconds,20 seconds,30 seconds,B,The classic STP forward-delay timer value is 15 seconds. A port can spend about 15 seconds in listening and another 15 seconds in learning which is why those two states together total about 30 seconds, but 30 seconds is not the timer value itself.,forward delay,default forward delay,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,How does classic STP reach the well known 50 second failover time?,20 plus 15 plus 15,2 plus 20 plus 20,10 plus 20 plus 20,25 plus 25,A,The common total is max age 20 plus listening 15 plus learning 15.,classic failover,50 second math,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,Why is classic STP convergence considered a problem for modern networks?,50 seconds is too long for voice and video,It consumes too much disk space,It prevents VLAN tagging,It disables DHCP,A,Modern applications notice outages this long especially voice and video.,convergence impact,50 seconds too long,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,Which STP behavior is commonly used as the Cisco default?,Single shared STP instance,Per VLAN STP behavior,No STP by default,MST only,B,Cisco switches commonly use per VLAN STP behavior by default.,cisco stp default,per vlan behavior,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 18 - Spanning Tree Protocol Explained Step by Step/Transcript.md
medium,Which command is the main verification command for current STP status?,show vlan brief,show spanning-tree,show mac address-table,show ip route,B,show spanning-tree is the main command used to inspect the current STP topology.,show command,main stp verification command,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 19 - Micronugget Spanning Tree Protocol Explained CBT Nuggets/Transcript.md
medium,Which command is used to make a switch the preferred root for a VLAN?,spanning-tree vlan 10 root primary,spanning-tree portfast,spanning-tree bpduguard enable,spanning-tree vlan 10 cost 4,A,The root primary command lowers priority to prefer that switch as root.,root primary command,preferred root configuration,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 19 - Micronugget Spanning Tree Protocol Explained CBT Nuggets/Transcript.md
medium,Which command is used to make a switch the backup root for a VLAN?,spanning-tree vlan 10 root secondary,spanning-tree vlan 10 hello-time 1,spanning-tree guard root,spanning-tree cost 4,A,Root secondary sets a switch as the backup root candidate.,root secondary command,backup root configuration,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 19 - Micronugget Spanning Tree Protocol Explained CBT Nuggets/Transcript.md
medium,STP bridge priorities change in what increment size?,256,512,1024,4096,D,Bridge priorities are adjusted in 4096 increments.,priority increment,4096 step size,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 19 - Micronugget Spanning Tree Protocol Explained CBT Nuggets/Transcript.md
medium,What is the drawback of manually setting bridge priority to 0?,It disables BPDUs,It leaves no lower value available for an emergency root,It forces all ports to block,It breaks VLAN tagging,B,Priority 0 is strongest but leaves no room below it for another lower priority root.,priority zero,priority 0 drawback,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 19 - Micronugget Spanning Tree Protocol Explained CBT Nuggets/Transcript.md
medium,Which interface command manually changes STP path cost?,spanning-tree cost 19,show spanning-tree detail,spanning-tree port-priority 64,spanning-tree bpduguard enable,A,The interface cost command overrides the default path cost for that interface.,manual path cost,interface cost command,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 19 - Micronugget Spanning Tree Protocol Explained CBT Nuggets/Transcript.md
medium,Which interface command adjusts STP port priority?,spanning-tree root primary,spanning-tree port-priority 64,spanning-tree hello-time 1,spanning-tree vlan 10 root secondary,B,Port priority is adjusted with the spanning-tree port-priority command.,port priority command,interface port priority setting,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 19 - Micronugget Spanning Tree Protocol Explained CBT Nuggets/Transcript.md
medium,What is usually true about changing the STP hello timer in real networks?,People usually do not change the default,It must be changed on every switch,It should always be set to 1 second,It only matters on access ports,A,Operators usually leave the default hello timer unchanged.,hello tuning,default usually kept,/home/citadel/Documents/citavault/NETC-121/Notes List A - Video Content/Video 19 - Micronugget Spanning Tree Protocol Explained CBT Nuggets/Transcript.md
medium,What does spanning-tree portfast default do?,Enables PortFast by default on access ports,Disables STP globally,Turns every trunk into a root port,Changes the native VLAN,A,The global PortFast default command enables PortFast on access ports.,portfast default,global portfast on access ports,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 8/STP - Spanning Tree Protocol.md
medium,What does spanning-tree portfast bpduguard default do?,Changes bridge priority on every VLAN,Applies BPDU Guard globally to PortFast ports,Disables BPDUs on trunks,Creates an MST region,B,This command globally applies BPDU Guard to PortFast ports.,bpduguard default,global guard on portfast ports,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 8/STP - Spanning Tree Protocol.md
medium,Which command can help verify BPDU Guard err disabled ports?,show ip interface brief,show interfaces status err-disabled,show clock,show arp,B,show interfaces status err-disabled can be used to verify BPDU Guard err disabled ports.,bpduguard verify,err disabled verification,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 8/STP - Spanning Tree Protocol.md
medium,How can you manually recover a BPDU Guard disabled interface?,reload the switch,shutdown then no shutdown on the interface,delete the VLAN,clear the MAC table,B,The note says manual recovery is shutdown followed by no shutdown.,bpduguard recovery,manual recovery steps,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 8/STP - Spanning Tree Protocol.md
medium,Which command pair enables automatic recovery for BPDU Guard events?,errdisable recovery cause bpduguard and errdisable recovery interval,spanning-tree root primary and root secondary,show spanning-tree and show vlan,ip helper-address and ip route,A,The note lists these commands for automatic BPDU Guard recovery.,auto recovery,bpduguard auto recovery,/home/citadel/Documents/citavault/NETC-121/Notes List C - Personal Notes/Lecture Week 8/STP - Spanning Tree Protocol.md
medium,How many backup generations should an organization keep at minimum?,One,Two,Three,Ten,C,Keeping at least three generations of backups provides better recovery options.,backup generations,minimum three generations,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
medium,Why might recent backups still fail during recovery after ransomware?,They may already contain damaged or encrypted data,They are too compressed,They remove file permissions,They disable STP,A,If an attack was present for a while recent backups may already be contaminated.,backup contamination,recent backups may be bad,/home/citadel/Documents/citavault/NETC-121/Notes List B - Textbook Content/Textbook 1 - Chapter 4 Cybersecurity/Book 1 Chapter 4 - Cybersecurity.md
